Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.6168175914067349,0.7995511407723656,0.24806045155922352,-1.2325144346658329e-79,-0.13444401793438496,0.4037426183154577,-4.319678199668322e-79
0.6241918408137438,0.798569803701465,0.25103814391497287,-1.2643007392062976e-79,-0.13170988393039523,0.4038422905282856,-4.301152127851705e-79
0.6316034137319223,0.7976037825201308,0.25403148981635126,-1.2961088920947227e-79,-0.1289706387316331,0.4038997388002453,-4.2821606281237736e-79
0.639051974698615,0.7966533642573824,0.25704004307949174,-1.3279325925113144e-79,-0.1262257812167415,0.4039144206174225,-4.262703631708842e-79
0.6465372585889227,0.7957188288344867,0.2600633771949729,-1.3597658060043248e-79,-0.12347478701262216,0.40388581405743196,-4.2427810849694606e-79
0.6540590909555604,0.7948004476196081,0.2631010936831981,-1.3916028457078486e-79,-0.12071710196659872,0.4038134156604425,-4.222392884123351e-79
0.6616173653436934,0.7938984873954149,0.26615281302655286,-1.423438269844702e-79,-0.1179521513536839,0.4036967383521764,-4.201538923760407e-79
0.6692120416669414,0.793013211527605,0.2692181740675135,-1.4552668696282343e-79,-0.11517934120558927,0.4035353096253138,-4.1802190923691946e-79
0.676843157117868,0.7921448797003325,0.27229683842310387,-1.4870837091132916e-79,-0.11239805499942909,0.40332866938338174,-4.1584332322484727e-79
0.6845108095654054,0.7912937508537425,0.27538848375170893,-1.5188840494138842e-79,-0.10960766032130728,0.4030763683738938,-4.136181176859451e-79
0.6922151705378341,0.7904600826891616,0.2784928089161122,-1.5506633964273812e-79,-0.10680750466695638,0.40277796595850746,-4.113462705020319e-79
0.6999564923547256,0.789644132007122,0.281609536725459,-1.582417522479191e-79,-0.10399691334321105,0.40243302769912703,-4.09027750923484e-79
0.7077350751506063,0.7888461592327496,0.28473840048563365,-1.6141423234166835e-79,-0.10117520186412136,0.40204112482748033,-4.0666252851343884e-79
0.7155513032850853,0.7880664255682737,0.28787915844647155,-1.6458339604860072e-79,-0.09834166309562818,0.40160183076335915,-4.0425056144251455e-79
0.7234056190474871,0.7873051967621569,0.2910315829571102,-1.677488744637635e-79,-0.0954955771216526,0.401114720433304,-4.01791803589692e-79
0.7312985307511425,0.7865627432561996,0.29419546342120845,-1.7091031615875648e-79,-0.09263620858395527,0.4005793680776355,-3.992862013820935e-79
0.7392306155598222,0.7858393409561085,0.2973706070742769,-1.7406738744128232e-79,-0.08976280590178529,0.3999953451835201,-3.967336921538429e-79
0.747202522085279,0.7851352720848777,0.30055683960966056,-1.772197724419923e-79,-0.08687460054061823,0.3993622183460475,-3.9413420254089274e-79
0.7552149602086824,0.7844508271701623,0.3037540006480475,-1.8036716811795215e-79,-0.08397081087872324,0.3986795481743429,-3.914876510967474e-79
0.7632687016969444,0.783786305996337,0.306961943492283,-1.8350928357528498e-79,-0.08105064214194777,0.3979468875485596,-3.887939475736129e-79
0.7713645978213575,0.7831420172561178,0.31018054158337066,-1.8664584591032744e-79,-0.07811328015105172,0.39716377817389453,-3.860529864378399e-79
0.7795035594697578,0.7825182813516804,0.3134096799533247,-1.8977659134554483e-79,-0.07515789864847369,0.39632975049208397,-3.832646529311663e-79
0.7876865819439987,0.7819154296396832,0.31664926438959234,-1.92901273655307e-79,-0.07218365039769616,0.39544431933108853,-3.8042881409308144e-79
0.7959147282359995,0.7813338070148061,0.31989921402901395,-1.9601965645247123e-79,-0.06918967333520645,0.394506983569019,-3.7754532388915054e-79
0.8041891340099,0.7807737727833931,0.32315946252175565,-1.9913151384882654e-79,-0.06617508884186626,0.39351722373280085,-3.746140210673929e-79
0.8125110129954515,0.7802357016273802,0.3264299592661065,-2.0223663113957316e-79,-0.06313899985126428,0.39247449939334855,-3.7163472682061167e-79
0.8208816538808894,0.7797199852064488,0.32971066721616904,-2.0533480221316042e-79,-0.060080492052510454,0.39137824753576334,-3.6860724549475425e-79
0.8293024415262733,0.7792270323484294,0.33300157013090004,-2.084258358611187e-79,-0.05699862620285001,0.3902278776666336,-3.655313565204133e-79
0.8377748374366267,0.7787572718631333,0.3363026637510946,-2.1150954688065355e-79,-0.05389244532101109,0.38902277213786957,-3.6240682108030514e-79
0.8463003994485275,0.7783111530408823,0.33961396224033785,-2.1458576157522588e-79,-0.050760967554194195,0.38776228124837875,-3.5923337462456793e-79
0.8548807646714475,0.7778891483099055,0.3429354901952145,-2.17654309746367e-79,-0.04760319252239895,0.38644572345089184,-3.560107329487987e-79
0.8635176902537498,0.7774917530456155,0.3462672969687234,-2.2071503735634366e-79,-0.04441808641907581,0.38507237680247575,-3.52738576723307e-79
0.8722130202036723,0.777119489254126,0.34960944219327195,-2.2376779249212696e-79,-0.04120459431376556,0.3836414814573626,-3.494165637218057e-79
0.8809687077354883,0.7767729065633635,0.35296200269901734,-2.2681243113558362e-79,-0.037961632062240416,0.38215223369822715,-3.460443203483094e-79
0.8897868229400717,0.7764525842111037,0.3563250735444458,-2.2984881739191163e-79,-0.03468808361102995,0.3806037818738469,-3.426214386040404e-79
0.8986695585544511,0.7761591333062279,0.3596987681346485,-2.328768228415807e-79,-0.031382799025342044,0.37899522246680034,-3.391474738213221e-79
0.9076192223106961,0.775893199649852,0.36308321308897556,-2.358963211876872e-79,-0.02804459756206327,0.3773255985469199,-3.356219477743914e-79
0.91663826330616,0.7756554656361543,0.3664785558275574,-2.3890719428077358e-79,-0.02467225812348877,0.3755938918850777,-3.320443385538035e-79
0.9257292571011765,0.7754466536430754,0.36988495630943685,-2.4190932393673836e-79,-0.021264525142638244,0.3737990225017589,-3.284140867377875e-79
0.9348949269161358,0.7752675285621576,0.3733025921962782,-2.4490259570701054e-79,-0.01782010106863675,0.3719398413170489,-3.247305874517871e-79
0.9441381456365406,0.7751189011323594,0.3767316565103902,-2.478868959241464e-79,-0.014337646085774484,0.37001512619680427,-3.209931901045211e-79
0.9534619177492257,0.7750016316349648,0.38017234769558267,-2.5086210222906802e-79,-0.01081578554071935,0.3680235823114154,-3.17201206517194e-79
0.9628694117126572,0.7749166329436287,0.38362487816077084,-2.5382809020916844e-79,-0.007253098499326854,0.36596383193156257,-3.1335389885589997e-79
0.9723639563510026,0.7748648745056388,0.3870894691331462,-2.5678472804946978e-79,-0.0036481199579574434,0.36383441138223,-3.0945048220478275e-79
0.9819490032417917,0.7748473863684098,0.39056633303057414,-2.5973186075646696e-79,6.43775062212585e-7,0.3616337760429332,-3.054901415438492e-79
0.9916281544092345,0.7748652627399986,0.3940556795778436,-2.6266931485370497e-79,0.003694724223232291,0.3593602910591489,-3.0147202226068435e-79
1.0014063625224576,0.7749196749940882,0.3975581399242999,-2.6559725100580278e-79,0.007436149019232539,0.3570119365225641,-2.973947306400786e-79
1.011288160403402,0.7750118787451504,0.4010741196823167,-2.685156155563112e-79,0.011226765883864669,0.35458671170587563,-2.932570688438291e-79
1.021276674611962,0.7751431929759208,0.4046034529458993,-2.714238620932736e-79,0.015067857896105926,0.3520828966394503,-2.890584586757852e-79
1.0313750268842947,0.7753150011236336,0.40814590652386734,-2.743213786765885e-79,0.018960674609538024,0.34949872720485853,-2.8479836429187796e-79
1.0415862437724717,0.7755287500827848,0.4117011459572246,-2.7720746163560207e-79,0.0229063938020868,0.3468324195063025,-2.804763336377638e-79
1.051913194826044,0.7757859477886864,0.4152687127779749,-2.800812996672538e-79,0.026906093574968128,0.3440821893647392,-2.7609202839525486e-79
1.0623584878700616,0.7760881578686891,0.4188479882233831,-2.8294194806138673e-79,0.030960707258865166,0.34124628545263946,-2.7164527243558033e-79
1.0729243452850743,0.7764369908821553,0.42243815248927585,-2.857883008797143e-79,0.03507097024325136,0.33832303092304145,-2.6713610868943017e-79
1.083612455704883,0.7768340912398707,0.42603813825475934,-2.886190603718084e-79,0.039237356550333044,0.33531087576857893,-2.625648666482026e-79
1.094423786255112,0.7772811182690491,0.429646574319672,-2.914327007510516e-79,0.04345999936149594,0.33220846505303275,-2.5793224665133938e-79
1.1053583627896222,0.7777797204096282,0.43326172299650956,-2.9422742970183734e-79,0.047738598438121976,0.32901472216655536,-2.5323941749680395e-79
1.1164150167766287,0.7783315012733313,0.43688141194378766,-2.9700114856803394e-79,0.0520723140665643,0.32572894855721407,-2.4848812751523567e-79
1.1275911299277326,0.7789379780499456,0.4405029717078868,-2.997514201533119e-79,0.056459660005637916,0.3223509315179206,-2.4368081516584078e-79
1.1388823787047668,0.7796005320699325,0.44412318022288666,-3.024754449443476e-79,0.060898396779545644,0.3188810592696691,-2.3882071749720176e-79
1.15028251461135,0.7803203536686206,0.44773822608980274,-3.051700543183602e-79,0.06538544004735486,0.31532043181333097,-2.3391196026977066e-79
1.16178324646444,0.7810983869942415,0.45134371080525776,-3.0783173471681414e-79,0.06991681089886388,0.3116709448431079,-2.2895960053083578e-79
1.1733742510118286,0.7819352799993607,0.4549346957107308,-3.1045668504874976e-79,0.074487639353603,0.30793533429475206,-2.2396960984636185e-79
1.1850433615331588,0.7828313478835613,0.45850580537729274,-3.130409134053282e-79,0.07909224136675094,0.3041171604414845,-2.1894877689453685e-79
1.196776952738013,0.783786557675443,0.46205138781308147,-3.1558037027323713e-79,0.08372427700139948,0.30022071912278314,-2.1390452230899152e-79
1.208560496086722,0.7848005385821215,0.46556571776971223,-3.180711053352977e-79,0.08837697946726936,0.2962508822387968,-2.0884463842009756e-79
1.2203792047219548,0.7858726167097956,0.46904321381680253,-3.2050942480188993e-79,0.09304342242105175,0.292212889901626,-2.0377699066907353e-79
1.2322187413502992,0.7870018749367576,0.472478657875682,-3.228920404097854e-79,0.09771681379528216,0.28811210119568537,-1.987091943513721e-79
1.2440657994874733,0.7881872208296967,0.4758673605329965,-3.252161710197606e-79,0.10239073983979695,0.28395376936923467,-1.9364834986367853e-79
1.2559085532923595,0.7894274579411532,0.47920527364497256,-3.274796005578724e-79,0.10705935614461272,0.2797428482960681,-1.8860083942402046e-79
1.2677369355814103,0.7907213514580916,0.4824890424715266,-3.296806898956069e-79,0.11171750871254858,0.2754838499778159,-1.8357220271958338e-79
1.2795427055065132,0.7920676777777529,0.4857159918032012,-3.31818342306163e-79,0.11636076944831199,0.2711807733460578,-1.7856710715812657e-79
1.2913193990106129,0.79346526208554,0.48888407729950395,-3.3389194647115026e-79,0.12098542280480225,0.2668370767409181,-1.7358937181160476e-79
1.3030621795495823,0.7949130020474994,0.49199181040273476,-3.359013044014009e-79,0.1255884107946298,0.2624556911727834,-1.6864203636174094e-79
1.3147675936665055,0.7964098748029182,0.49503816134342743,-3.378465486803204e-79,0.13016723879495515,0.25803907548644245,-1.6372747166122935e-79
1.3264333618386566,0.7979549416854416,0.49802247655542575,-3.397280730874943e-79,0.1347198939059357,0.2535892658931517,-1.5884747583247014e-79
1.338058158725609,0.7995473454028379,0.5009443982650261,-3.415464682973416e-79,0.13924475828115007,0.2491079362391992,-1.540033747100121e-79
1.3496414006841215,0.8011863019392516,0.5038037911876121,-3.4330246560250424e-79,0.14374052489098496,0.24459646194408144,-1.4919611854786268e-79
